Local time,Open,High,Low,Close,Volume
08.10.2024 05:30:00.000 GMT+0300,2637.894,2638.545,2634.285,2635.375,2302579.9990000003
08.10.2024 05:45:00.000 GMT+0300,2635.255,2638.235,2633.665,2635.555,1627129.9870000002
08.10.2024 06:00:00.000 GMT+0300,2635.464,2640.748,2635.105,2640.175,785159.9994999999
08.10.2024 06:15:00.000 GMT+0300,2640.195,2643.398,2640.155,2641.605,572159.9942999999
08.10.2024 06:30:00.000 GMT+0300,2641.545,2645.185,2641.525,2644.925,537140.0061
08.10.2024 06:45:00.000 GMT+0300,2644.995,2645.615,2642.075,2642.805,415229.99380000005
08.10.2024 07:00:00.000 GMT+0300,2642.805,2643.605,2641.205,2642.335,267579.9999
08.10.2024 07:15:00.000 GMT+0300,2642.335,2643.505,2641.975,2642.345,259739.9992
08.10.2024 07:30:00.000 GMT+0300,2642.345,2643.415,2641.355,2642.035,127469.9997
08.10.2024 07:45:00.000 GMT+0300,2642.035,2642.945,2641.325,2642.945,105659.99949999998
08.10.2024 08:00:00.000 GMT+0300,2642.925,2643.615,2641.435,2643.015,228599.9999
08.10.2024 08:15:00.000 GMT+0300,2643.115,2644.565,2642.478,2642.635,400739.9976
08.10.2024 08:30:00.000 GMT+0300,2642.665,2646.215,2641.895,2645.705,459990.0042000001
08.10.2024 08:45:00.000 GMT+0300,2645.735,2645.775,2642.864,2644.885,414839.9963
08.10.2024 09:00:00.000 GMT+0300,2644.885,2646.335,2644.645,2645.345,430739.99489999993
08.10.2024 09:15:00.000 GMT+0300,2645.345,2645.345,2640.925,2640.925,1073240.0118000002
08.10.2024 09:30:00.000 GMT+0300,2640.925,2642.025,2637.975,2638.235,1010890.0125
08.10.2024 09:45:00.000 GMT+0300,2638.208,2638.655,2635.585,2636.255,840960.0053
08.10.2024 10:00:00.000 GMT+0300,2636.235,2637.945,2631.025,2636.785,868129.9984
08.10.2024 10:15:00.000 GMT+0300,2636.764,2638.005,2633.775,2634.685,398260.0029000001
08.10.2024 10:30:00.000 GMT+0300,2634.755,2638.345,2634.435,2634.535,418439.99919999996
08.10.2024 10:45:00.000 GMT+0300,2634.535,2636.035,2632.235,2633.815,378720.00399999996
08.10.2024 11:00:00.000 GMT+0300,2633.845,2635.435,2631.745,2632.325,654680.0005000001
08.10.2024 11:15:00.000 GMT+0300,2632.315,2635.645,2628.425,2635.448,1455469.9996
08.10.2024 11:30:00.000 GMT+0300,2635.425,2640.185,2635.424,2638.315,794730.0020000001
08.10.2024 11:45:00.000 GMT+0300,2638.315,2639.095,2636.835,2637.765,785779.9996000001
08.10.2024 12:00:00.000 GMT+0300,2637.805,2639.015,2635.618,2636.245,714960.007
08.10.2024 12:15:00.000 GMT+0300,2636.245,2638.744,2636.225,2637.495,432229.9958000001
08.10.2024 12:30:00.000 GMT+0300,2637.505,2640.185,2637.085,2639.175,559310.0059
08.10.2024 12:45:00.000 GMT+0300,2639.105,2641.875,2638.955,2641.355,393570.00019999995
08.10.2024 13:00:00.000 GMT+0300,2641.355,2641.875,2639.685,2641.435,391030.0032
08.10.2024 13:15:00.000 GMT+0300,2641.515,2641.945,2640.325,2640.895,235429.9994
08.10.2024 13:30:00.000 GMT+0300,2640.895,2644.228,2640.685,2641.745,673250.0093999999
08.10.2024 13:45:00.000 GMT+0300,2641.705,2647.345,2641.345,2646.185,486360.0013
08.10.2024 14:00:00.000 GMT+0300,2646.185,2648.565,2646.135,2646.235,424920.0018999999
08.10.2024 14:15:00.000 GMT+0300,2646.205,2650.495,2646.145,2648.335,614750.0035
08.10.2024 14:30:00.000 GMT+0300,2648.335,2651.698,2648.064,2650.078,401829.9942
08.10.2024 14:45:00.000 GMT+0300,2650.064,2651.835,2650.064,2650.615,540250.0079999999
08.10.2024 15:00:00.000 GMT+0300,2650.695,2652.265,2648.465,2652.055,587179.9942
08.10.2024 15:15:00.000 GMT+0300,2652.075,2652.885,2648.295,2648.675,603930.0048
08.10.2024 15:30:00.000 GMT+0300,2648.665,2649.464,2639.505,2646.405,1962129.9951999995
08.10.2024 15:45:00.000 GMT+0300,2646.405,2649.025,2644.765,2645.735,1267720.0028
08.10.2024 16:00:00.000 GMT+0300,2645.725,2647.475,2640.998,2642.798,1179530.0021
08.10.2024 16:15:00.000 GMT+0300,2642.795,2642.818,2636.585,2639.085,1830629.9969
08.10.2024 16:30:00.000 GMT+0300,2639.125,2641.488,2636.545,2639.815,2798810.0014
08.10.2024 16:45:00.000 GMT+0300,2639.815,2641.625,2636.745,2639.555,2033210.013
08.10.2024 17:00:00.000 GMT+0300,2639.555,2640.285,2633.405,2633.955,1530679.9896999998
08.10.2024 17:15:00.000 GMT+0300,2633.975,2635.945,2626.018,2627.515,3226960.0481000002
08.10.2024 17:30:00.000 GMT+0300,2627.515,2628.025,2619.708,2624.845,3584190.0111000007
08.10.2024 17:45:00.000 GMT+0300,2625.105,2625.375,2620.188,2620.828,1826004.9933
08.10.2024 18:00:00.000 GMT+0300,2620.925,2620.935,2610.928,2612.235,2290500.0149
08.10.2024 18:15:00.000 GMT+0300,2612.245,2615.708,2609.268,2609.355,1694193.9927999997
08.10.2024 18:30:00.000 GMT+0300,2609.355,2610.915,2604.575,2610.085,1189810.0151
08.10.2024 18:45:00.000 GMT+0300,2610.085,2615.255,2609.195,2612.825,1289210.0029
08.10.2024 19:00:00.000 GMT+0300,2612.805,2615.938,2611.365,2615.245,1093219.999
08.10.2024 19:15:00.000 GMT+0300,2615.295,2616.065,2613.155,2613.365,475649.9956999999
08.10.2024 19:30:00.000 GMT+0300,2613.465,2613.988,2609.935,2610.745,598810.0004
08.10.2024 19:45:00.000 GMT+0300,2610.745,2611.145,2606.595,2608.885,1806610.0033
08.10.2024 20:00:00.000 GMT+0300,2608.915,2616.115,2605.325,2612.945,1563050.0019
08.10.2024 20:15:00.000 GMT+0300,2612.945,2617.975,2612.605,2616.345,595500.0016999999
08.10.2024 20:30:00.000 GMT+0300,2616.265,2617.135,2613.825,2616.035,445869.99429999996
08.10.2024 20:45:00.000 GMT+0300,2616.035,2616.815,2613.998,2614.418,582200.0019
08.10.2024 21:00:00.000 GMT+0300,2614.418,2616.185,2613.715,2614.595,1143039.9976000001
08.10.2024 21:15:00.000 GMT+0300,2614.625,2616.038,2614.485,2615.585,746190.0038999998
08.10.2024 21:30:00.000 GMT+0300,2615.595,2616.875,2614.485,2615.185,647580.0014999999
08.10.2024 21:45:00.000 GMT+0300,2615.205,2616.548,2614.935,2615.638,643579.9990000001
08.10.2024 22:00:00.000 GMT+0300,2615.585,2617.745,2615.285,2617.685,1048090.0035999999
08.10.2024 22:15:00.000 GMT+0300,2617.705,2617.865,2614.798,2615.295,642839.9996999999
08.10.2024 22:30:00.000 GMT+0300,2615.305,2618.385,2615.285,2618.325,622939.9946000001
08.10.2024 22:45:00.000 GMT+0300,2618.325,2623.485,2618.215,2622.815,1158079.9819000002
08.10.2024 23:00:00.000 GMT+0300,2622.905,2623.018,2620.844,2622.415,506840.00179999997
08.10.2024 23:15:00.000 GMT+0300,2622.415,2623.018,2621.755,2622.865,315200.00010000006
08.10.2024 23:30:00.000 GMT+0300,2622.878,2622.878,2618.785,2620.005,423469.99890000006
08.10.2024 23:45:00.000 GMT+0300,2620.005,2621.918,2619.805,2621.385,266219.9968
09.10.2024 01:00:00.000 GMT+0300,2620.638,2622.205,2620.565,2620.944,188579.999
09.10.2024 01:15:00.000 GMT+0300,2620.944,2621.444,2620.444,2621.285,72749.9994
09.10.2024 01:30:00.000 GMT+0300,2621.305,2622.094,2621.134,2621.134,121800.00120000001
09.10.2024 01:45:00.000 GMT+0300,2621.134,2621.965,2621.025,2621.835,87179.9983
09.10.2024 02:00:00.000 GMT+0300,2621.855,2623.135,2621.005,2622.495,431549.9991
09.10.2024 02:15:00.000 GMT+0300,2622.445,2623.665,2622.185,2622.985,167609.9999
09.10.2024 02:30:00.000 GMT+0300,2623.015,2623.135,2621.835,2622.595,241080.00060000003
09.10.2024 02:45:00.000 GMT+0300,2622.515,2622.995,2621.785,2621.865,89969.99960000001
09.10.2024 03:00:00.000 GMT+0300,2621.835,2623.095,2621.395,2622.484,403859.99940000003
09.10.2024 03:15:00.000 GMT+0300,2622.454,2622.808,2621.828,2622.595,271829.9968000001
09.10.2024 03:30:00.000 GMT+0300,2622.615,2622.615,2621.525,2621.525,127069.9998
09.10.2024 03:45:00.000 GMT+0300,2621.434,2622.508,2620.838,2621.048,183299.99949999998
09.10.2024 04:00:00.000 GMT+0300,2621.035,2622.295,2619.815,2620.175,485729.9978
09.10.2024 04:15:00.000 GMT+0300,2620.175,2624.085,2619.744,2620.485,706320.0047
09.10.2024 04:30:00.000 GMT+0300,2620.475,2621.958,2618.225,2621.675,596370.0116
09.10.2024 04:45:00.000 GMT+0300,2621.655,2622.848,2619.758,2619.858,828059.9993000001
09.10.2024 05:00:00.000 GMT+0300,2619.805,2619.815,2616.665,2619.575,549179.9973
09.10.2024 05:15:00.000 GMT+0300,2619.535,2619.635,2617.925,2618.085,858990.0062
09.10.2024 05:30:00.000 GMT+0300,2618.105,2619.405,2616.925,2619.405,564060.0007000001
09.10.2024 05:45:00.000 GMT+0300,2619.405,2620.225,2618.055,2618.278,596279.9974
09.10.2024 06:00:00.000 GMT+0300,2618.265,2618.805,2615.424,2615.795,704339.9970000001
09.10.2024 06:15:00.000 GMT+0300,2615.825,2618.065,2615.045,2617.924,457620.0022
09.10.2024 06:30:00.000 GMT+0300,2617.965,2618.114,2614.735,2615.915,457200.0008
09.10.2024 06:45:00.000 GMT+0300,2615.945,2617.285,2615.495,2617.085,786479.9966000001
09.10.2024 07:00:00.000 GMT+0300,2617.085,2618.495,2615.855,2616.765,517830.00669999997
09.10.2024 07:15:00.000 GMT+0300,2616.785,2617.695,2616.205,2616.995,456750
09.10.2024 07:30:00.000 GMT+0300,2617.075,2617.585,2616.515,2616.775,351689.99889999995
09.10.2024 07:45:00.000 GMT+0300,2616.775,2616.815,2615.355,2615.855,342810.00039999996
09.10.2024 08:00:00.000 GMT+0300,2615.855,2620.805,2615.585,2620.555,1477590.0019999999
09.10.2024 08:15:00.000 GMT+0300,2620.555,2621.895,2619.335,2621.585,666779.9951
09.10.2024 08:30:00.000 GMT+0300,2621.585,2624.165,2620.845,2620.905,868139.9988000001
09.10.2024 08:45:00.000 GMT+0300,2620.935,2621.945,2619.245,2619.575,373739.99950000003
09.10.2024 09:00:00.000 GMT+0300,2619.585,2619.585,2616.065,2616.525,803810.0003000001
09.10.2024 09:15:00.000 GMT+0300,2616.465,2617.295,2613.405,2615.775,1601970.0021000004
09.10.2024 09:30:00.000 GMT+0300,2615.775,2616.825,2611.834,2612.155,829270.0034
09.10.2024 09:45:00.000 GMT+0300,2612.135,2612.985,2610.474,2612.564,613590.004
09.10.2024 10:00:00.000 GMT+0300,2612.595,2612.595,2608.974,2611.725,713700.0019000001
09.10.2024 10:15:00.000 GMT+0300,2611.775,2615.505,2611.755,2614.875,747180.0020000001
09.10.2024 10:30:00.000 GMT+0300,2614.804,2614.975,2611.975,2612.195,279440.0015
09.10.2024 10:45:00.000 GMT+0300,2612.105,2614.195,2610.695,2611.515,384749.9992
09.10.2024 11:00:00.000 GMT+0300,2611.538,2614.728,2610.345,2613.525,402060.0028
09.10.2024 11:15:00.000 GMT+0300,2613.525,2615.165,2612.155,2615.085,289529.99990000005
09.10.2024 11:30:00.000 GMT+0300,2615.085,2617.225,2615.028,2615.545,344260.00260000007
09.10.2024 11:45:00.000 GMT+0300,2615.495,2616.985,2613.958,2616.175,652760.0018
09.10.2024 12:00:00.000 GMT+0300,2616.165,2617.285,2615.385,2616.875,287410.0013
09.10.2024 12:15:00.000 GMT+0300,2616.825,2618.505,2615.985,2616.835,403040.0012
09.10.2024 12:30:00.000 GMT+0300,2616.885,2618.265,2615.134,2615.155,477579.99870000005
09.10.2024 12:45:00.000 GMT+0300,2615.155,2617.995,2614.538,2617.905,462749.9952
09.10.2024 13:00:00.000 GMT+0300,2617.905,2618.195,2616.405,2617.065,263190.0003
09.10.2024 13:15:00.000 GMT+0300,2617.065,2617.455,2615.915,2616.275,193799.9986
09.10.2024 13:30:00.000 GMT+0300,2616.365,2619.905,2616.055,2619.285,276539.9997
09.10.2024 13:45:00.000 GMT+0300,2619.295,2621.365,2618.385,2620.985,356546.9999
09.10.2024 14:00:00.000 GMT+0300,2620.945,2622.075,2619.095,2620.785,324299.9986
09.10.2024 14:15:00.000 GMT+0300,2620.825,2622.258,2620.224,2621.014,402400.0009
09.10.2024 14:30:00.000 GMT+0300,2621.018,2621.018,2618.055,2618.055,311340.00130000006
09.10.2024 14:45:00.000 GMT+0300,2618.005,2619.395,2616.845,2618.885,296360.00019999995
09.10.2024 15:00:00.000 GMT+0300,2618.908,2622.125,2618.885,2621.395,647039.9975999999
09.10.2024 15:15:00.000 GMT+0300,2621.445,2622.225,2617.525,2617.785,442919.9976
09.10.2024 15:30:00.000 GMT+0300,2617.835,2619.005,2615.248,2617.335,649129.997
09.10.2024 15:45:00.000 GMT+0300,2617.335,2618.798,2616.215,2618.765,376730.00219999993
09.10.2024 16:00:00.000 GMT+0300,2618.765,2620.578,2614.915,2615.605,1286969.9931
09.10.2024 16:15:00.000 GMT+0300,2615.585,2616.085,2609.804,2610.045,1705929.9871000003
09.10.2024 16:30:00.000 GMT+0300,2609.964,2613.055,2606.815,2609.475,1988939.9968
09.10.2024 16:45:00.000 GMT+0300,2609.465,2612.265,2608.175,2609.535,922960.0057999999
09.10.2024 17:00:00.000 GMT+0300,2609.485,2611.445,2607.948,2608.028,785250.0118
09.10.2024 17:15:00.000 GMT+0300,2608.028,2610.575,2607.095,2607.758,882729.9959000002
09.10.2024 17:30:00.000 GMT+0300,2607.788,2608.878,2605.185,2607.225,1721430.0035999997
09.10.2024 17:45:00.000 GMT+0300,2607.235,2611.785,2606.175,2609.725,850420.0094999999
09.10.2024 18:00:00.000 GMT+0300,2609.675,2616.235,2609.385,2615.765,750539.9992999999
09.10.2024 18:15:00.000 GMT+0300,2615.775,2617.755,2611.814,2612.428,1060300.0019
09.10.2024 18:30:00.000 GMT+0300,2612.458,2615.745,2612.205,2614.275,353879.9948
09.10.2024 18:45:00.000 GMT+0300,2614.338,2615.045,2612.674,2614.705,259519.99879999997
09.10.2024 19:00:00.000 GMT+0300,2614.715,2615.645,2613.495,2615.268,340510.0005
09.10.2024 19:15:00.000 GMT+0300,2615.265,2615.365,2610.654,2610.998,797679.9904
09.10.2024 19:30:00.000 GMT+0300,2610.974,2610.974,2607.665,2609.305,470019.99789999996
09.10.2024 19:45:00.000 GMT+0300,2609.215,2609.815,2607.675,2608.585,831819.9942000001
09.10.2024 20:00:00.000 GMT+0300,2608.585,2608.655,2606.385,2607.475,646450
09.10.2024 20:15:00.000 GMT+0300,2607.448,2608.465,2606.545,2607.365,359020.00489999994
09.10.2024 20:30:00.000 GMT+0300,2607.365,2608.665,2606.465,2608.615,247650.00299999997
09.10.2024 20:45:00.000 GMT+0300,2608.655,2609.815,2606.715,2609.578,285600.0029
09.10.2024 21:00:00.000 GMT+0300,2609.664,2610.918,2608.758,2609.564,632579.9987000001
09.10.2024 21:15:00.000 GMT+0300,2609.564,2609.878,2605.045,2607.845,616189.9994999999
09.10.2024 21:30:00.000 GMT+0300,2607.795,2608.805,2606.405,2606.875,232490.00129999997
09.10.2024 21:45:00.000 GMT+0300,2606.824,2608.005,2606.098,2606.265,313299.9987
09.10.2024 22:00:00.000 GMT+0300,2606.305,2609.008,2606.195,2608.825,310469.9955
09.10.2024 22:15:00.000 GMT+0300,2608.848,2609.248,2607.635,2607.818,315100.0022
09.10.2024 22:30:00.000 GMT+0300,2607.838,2610.095,2607.515,2608.435,383039.9997000001
09.10.2024 22:45:00.000 GMT+0300,2608.455,2609.525,2607.848,2609.038,424559.99919999996
09.10.2024 23:00:00.000 GMT+0300,2609.055,2609.298,2607.755,2607.808,240150.0018
09.10.2024 23:15:00.000 GMT+0300,2607.808,2607.888,2606.788,2607.608,223140.00190000003
09.10.2024 23:30:00.000 GMT+0300,2607.598,2608.078,2607.175,2607.638,171909.99939999997
09.10.2024 23:45:00.000 GMT+0300,2607.648,2608.518,2607.405,2607.465,177250
10.10.2024 01:00:00.000 GMT+0300,2606.828,2608.595,2606.828,2607.955,221220.00209999998
10.10.2024 01:15:00.000 GMT+0300,2607.955,2608.435,2607.295,2608.078,186809.99979999996
10.10.2024 01:30:00.000 GMT+0300,2608.078,2608.165,2607.745,2608.015,40049.9999
10.10.2024 01:45:00.000 GMT+0300,2607.985,2608.825,2607.895,2608.745,60779.99960000001
10.10.2024 02:00:00.000 GMT+0300,2608.775,2608.775,2608.155,2608.645,56609.9998
10.10.2024 03:00:00.000 GMT+0300,2606.925,2607.095,2606.305,2606.685,70559.9993
10.10.2024 03:15:00.000 GMT+0300,2606.685,2608.865,2605.785,2608.855,601000.0093
10.10.2024 03:30:00.000 GMT+0300,2608.855,2610.045,2608.745,2610.015,575249.998
10.10.2024 03:45:00.000 GMT+0300,2610.005,2610.085,2608.928,2609.208,535709.9994
10.10.2024 04:00:00.000 GMT+0300,2609.188,2610.428,2608.804,2609.415,807539.9975999998
10.10.2024 04:15:00.000 GMT+0300,2609.375,2610.935,2608.698,2610.645,575540.0042
10.10.2024 04:30:00.000 GMT+0300,2610.665,2612.345,2606.655,2611.205,558840.0011000001
10.10.2024 04:45:00.000 GMT+0300,2611.205,2611.375,2608.565,2608.945,640979.9970000003
10.10.2024 05:00:00.000 GMT+0300,2608.915,2610.515,2608.184,2608.305,319229.99860000005
10.10.2024 05:15:00.000 GMT+0300,2608.355,2610.775,2607.865,2610.755,273839.9989
10.10.2024 05:30:00.000 GMT+0300,2610.925,2614.095,2610.885,2614.045,1048110.0018000001
10.10.2024 05:45:00.000 GMT+0300,2614.045,2615.465,2613.495,2615.095,810990.0039999998
10.10.2024 06:00:00.000 GMT+0300,2615.095,2616.785,2614.765,2614.885,1406939.9909
10.10.2024 06:15:00.000 GMT+0300,2614.885,2616.355,2614.375,2614.465,608910.0008
10.10.2024 06:30:00.000 GMT+0300,2614.435,2614.705,2611.744,2611.874,377339.9978
10.10.2024 06:45:00.000 GMT+0300,2611.874,2612.494,2611.305,2611.615,479399.9996000001
10.10.2024 07:00:00.000 GMT+0300,2611.545,2613.105,2611.398,2612.875,505830.00190000003
10.10.2024 07:15:00.000 GMT+0300,2612.855,2613.235,2612.435,2612.625,120420.001
10.10.2024 07:30:00.000 GMT+0300,2612.625,2614.365,2611.855,2614.165,161550.00060000003
10.10.2024 07:45:00.000 GMT+0300,2614.165,2614.585,2613.525,2613.725,120300
10.10.2024 08:00:00.000 GMT+0300,2613.785,2614.945,2613.465,2613.885,231480.0014
10.10.2024 08:15:00.000 GMT+0300,2613.885,2613.915,2612.318,2613.128,215619.9976
10.10.2024 08:30:00.000 GMT+0300,2613.118,2615.085,2612.655,2614.915,438899.9978
10.10.2024 08:45:00.000 GMT+0300,2614.875,2615.395,2612.625,2613.168,429809.9984999999
10.10.2024 09:00:00.000 GMT+0300,2613.124,2615.285,2612.735,2614.975,418309.99509999994
10.10.2024 09:15:00.000 GMT+0300,2614.975,2616.255,2613.985,2615.685,676409.9972999999
10.10.2024 09:30:00.000 GMT+0300,2615.665,2615.715,2611.335,2611.645,537190.0061000001
10.10.2024 09:45:00.000 GMT+0300,2611.645,2612.585,2610.465,2612.335,596149.9996999999
10.10.2024 10:00:00.000 GMT+0300,2612.345,2613.185,2610.425,2610.805,715770.0042
10.10.2024 10:15:00.000 GMT+0300,2610.905,2614.255,2610.125,2613.805,607169.9916000001
10.10.2024 10:30:00.000 GMT+0300,2613.865,2616.845,2613.665,2615.615,814420.0071
10.10.2024 10:45:00.000 GMT+0300,2615.595,2616.915,2614.965,2616.605,335659.9995
10.10.2024 11:00:00.000 GMT+0300,2616.635,2616.635,2613.415,2615.985,404489.99880000006
10.10.2024 11:15:00.000 GMT+0300,2615.985,2617.195,2614.995,2615.555,385750.00139999995
10.10.2024 11:30:00.000 GMT+0300,2615.555,2616.295,2614.665,2615.545,171869.99930000002
10.10.2024 11:45:00.000 GMT+0300,2615.545,2615.955,2614.375,2615.328,201270.00000000003
10.10.2024 12:00:00.000 GMT+0300,2615.395,2615.666,2614.165,2615.095,244560.0003
10.10.2024 12:15:00.000 GMT+0300,2615.115,2617.475,2614.285,2616.755,287279.9988
10.10.2024 12:30:00.000 GMT+0300,2616.725,2618.415,2616.305,2616.345,476949.99909999996
10.10.2024 12:45:00.000 GMT+0300,2616.355,2617.115,2615.695,2617.095,555400.0027000001
10.10.2024 13:00:00.000 GMT+0300,2617.095,2617.405,2615.795,2616.695,409659.99760000006
10.10.2024 13:15:00.000 GMT+0300,2616.685,2617.335,2615.717,2615.905,393789.99919999996
10.10.2024 13:30:00.000 GMT+0300,2615.875,2618.085,2615.845,2617.915,237000.0012
10.10.2024 13:45:00.000 GMT+0300,2617.915,2618.365,2616.835,2617.835,567580.0048999999
10.10.2024 14:00:00.000 GMT+0300,2617.885,2618.778,2616.325,2617.438,471170.0007999999
10.10.2024 14:15:00.000 GMT+0300,2617.438,2617.605,2613.215,2614.025,629220.0033999999
10.10.2024 14:30:00.000 GMT+0300,2614.025,2614.145,2611.135,2612.485,1282869.9946
10.10.2024 14:45:00.000 GMT+0300,2612.495,2613.125,2611.665,2612.915,898220.0027999998
10.10.2024 15:00:00.000 GMT+0300,2612.915,2614.994,2612.725,2613.958,1483460.0015999998
10.10.2024 15:15:00.000 GMT+0300,2613.954,2615.205,2612.048,2612.048,1001199.9849
10.10.2024 15:30:00.000 GMT+0300,2612.058,2624.354,2601.734,2620.964,3070889.9945000005
10.10.2024 15:45:00.000 GMT+0300,2620.964,2627.148,2620.008,2624.898,3045760.0207
10.10.2024 16:00:00.000 GMT+0300,2624.924,2627.604,2619.608,2619.894,2584323.9949000003
10.10.2024 16:15:00.000 GMT+0300,2619.894,2620.508,2617.194,2617.535,2761030.0034
10.10.2024 16:30:00.000 GMT+0300,2617.524,2623.128,2615.628,2617.135,2955099.9998999997
10.10.2024 16:45:00.000 GMT+0300,2617.105,2627.828,2617.075,2626.568,2966879.9935999997
10.10.2024 17:00:00.000 GMT+0300,2626.575,2629.564,2623.895,2626.498,2263470.009
10.10.2024 17:15:00.000 GMT+0300,2626.498,2629.514,2622.935,2624.275,2251359.9915
10.10.2024 17:30:00.000 GMT+0300,2624.215,2626.085,2622.908,2625.508,2293579.9808
10.10.2024 17:45:00.000 GMT+0300,2625.508,2626.228,2622.724,2625.325,1901890.0171000003
10.10.2024 18:00:00.000 GMT+0300,2625.314,2625.958,2622.048,2624.588,1471079.9976
10.10.2024 18:15:00.000 GMT+0300,2624.588,2626.038,2620.914,2624.348,1416099.9954000004
10.10.2024 18:30:00.000 GMT+0300,2624.348,2624.415,2618.665,2620.414,1309019.994
10.10.2024 18:45:00.000 GMT+0300,2620.495,2623.695,2620.345,2623.475,963039.9904999998
10.10.2024 19:00:00.000 GMT+0300,2623.505,2628.338,2623.455,2628.285,649284.9959999999
10.10.2024 19:15:00.000 GMT+0300,2628.225,2629.015,2626.325,2627.235,580890.0008
10.10.2024 19:30:00.000 GMT+0300,2627.195,2628.508,2623.678,2623.975,881159.9985
10.10.2024 19:45:00.000 GMT+0300,2623.984,2624.305,2618.638,2619.158,1459609.9928000001
10.10.2024 20:00:00.000 GMT+0300,2619.105,2619.978,2616.365,2617.985,1253820.0021999998
10.10.2024 20:15:00.000 GMT+0300,2618.055,2622.605,2617.268,2622.025,1406599.9948
10.10.2024 20:30:00.000 GMT+0300,2622.025,2626.095,2621.995,2625.285,899249.9951999999
10.10.2024 20:45:00.000 GMT+0300,2625.295,2626.145,2623.178,2623.688,627890.0021
10.10.2024 21:00:00.000 GMT+0300,2623.675,2625.298,2623.435,2624.138,425519.9965
10.10.2024 21:15:00.000 GMT+0300,2624.135,2626.068,2623.195,2625.078,478619.9946
10.10.2024 21:30:00.000 GMT+0300,2625.068,2628.868,2624.758,2628.375,772499.999
10.10.2024 21:45:00.000 GMT+0300,2628.405,2629.018,2625.718,2626.358,712610.0070000001
10.10.2024 22:00:00.000 GMT+0300,2626.308,2630.278,2625.848,2629.768,656060.0048
10.10.2024 22:15:00.000 GMT+0300,2629.748,2630.858,2629.348,2630.608,655010.0017
10.10.2024 22:30:00.000 GMT+0300,2630.584,2631.308,2628.628,2629.705,577829.9943
10.10.2024 22:45:00.000 GMT+0300,2629.678,2629.798,2628.158,2629.048,675920.0038000001
10.10.2024 23:00:00.000 GMT+0300,2629.078,2630.378,2629.078,2629.295,338059.998
10.10.2024 23:15:00.000 GMT+0300,2629.295,2630.575,2628.945,2630.155,167779.9997
10.10.2024 23:30:00.000 GMT+0300,2630.155,2631.435,2628.725,2629.438,249269.9977
10.10.2024 23:45:00.000 GMT+0300,2629.458,2629.995,2629.045,2629.595,224750.00410000002
11.10.2024 01:00:00.000 GMT+0300,2629.098,2629.675,2627.995,2628.728,184250.0008
11.10.2024 01:15:00.000 GMT+0300,2628.728,2628.938,2628.025,2628.035,55680.000499999995
11.10.2024 01:30:00.000 GMT+0300,2628.035,2628.535,2628.035,2628.435,27390.000000000004
11.10.2024 01:45:00.000 GMT+0300,2628.385,2628.715,2628.045,2628.065,63480.0002
11.10.2024 02:00:00.000 GMT+0300,2628.105,2630.055,2628.075,2629.975,315240.0002
11.10.2024 02:15:00.000 GMT+0300,2630.025,2633.008,2629.935,2632.235,311369.99820000003
11.10.2024 02:30:00.000 GMT+0300,2632.225,2635.855,2632.035,2633.605,493620.0055000001
11.10.2024 02:45:00.000 GMT+0300,2633.558,2633.558,2632.085,2633.005,252930.00059999997
11.10.2024 03:00:00.000 GMT+0300,2633.065,2634.218,2632.775,2633.245,636269.997
11.10.2024 03:15:00.000 GMT+0300,2633.235,2634.068,2631.995,2632.734,762329.9975
11.10.2024 03:30:00.000 GMT+0300,2632.714,2634.215,2631.975,2633.785,844800.0046999999
11.10.2024 03:45:00.000 GMT+0300,2633.775,2634.265,2632.275,2633.715,961259.9984000002
11.10.2024 04:00:00.000 GMT+0300,2633.735,2635.755,2632.755,2633.685,1264680.0017
11.10.2024 04:15:00.000 GMT+0300,2633.708,2636.605,2632.925,2634.535,767340.0070999999
11.10.2024 04:30:00.000 GMT+0300,2634.545,2636.015,2633.395,2635.735,499619.99879999994
11.10.2024 04:45:00.000 GMT+0300,2635.765,2637.835,2634.928,2637.685,705430.0048
11.10.2024 05:00:00.000 GMT+0300,2637.615,2637.615,2635.095,2636.015,437399.99549999996
11.10.2024 05:15:00.000 GMT+0300,2636.045,2640.435,2635.255,2640.405,577730.002
11.10.2024 05:30:00.000 GMT+0300,2640.405,2642.245,2639.155,2641.645,777680.004
11.10.2024 05:45:00.000 GMT+0300,2641.675,2643.965,2641.395,2642.275,435759.9998
11.10.2024 06:00:00.000 GMT+0300,2642.215,2643.995,2641.115,2641.195,346889.99789999996
11.10.2024 06:15:00.000 GMT+0300,2641.198,2642.115,2640.508,2641.418,379350.00379999995
11.10.2024 06:30:00.000 GMT+0300,2641.415,2643.865,2640.755,2643.385,320480.0027
11.10.2024 06:45:00.000 GMT+0300,2643.495,2645.958,2642.925,2645.364,487349.99160000007
11.10.2024 07:00:00.000 GMT+0300,2645.355,2645.418,2643.798,2645.245,302380.00249999994
11.10.2024 07:15:00.000 GMT+0300,2645.275,2645.685,2644.705,2645.315,147299.9991
11.10.2024 07:30:00.000 GMT+0300,2645.415,2645.925,2644.825,2645.495,108189.9998
11.10.2024 07:45:00.000 GMT+0300,2645.475,2645.915,2645.175,2645.515,120550.00019999998
11.10.2024 08:00:00.000 GMT+0300,2645.405,2645.815,2643.895,2644.515,252469.9968
